シート種別,事業年度,予算事業ID,事業名,府省庁の建制順,政策所管府省庁,府省庁,局・庁,部,課,室,班,係,支出先ブロック番号,支出先ブロック名,支出先の数,事業を行う上での役割,ブロックの合計支出額,支出先名,法人番号,所在地,法人種別,その他支出先,支出先の合計支出額,契約概要,金額,契約方式等,具体的な契約方式等,入札者数,落札率,一者応札・一者応募又は競争性のない随意契約となった理由及び改善策（支出額10億円以上）,その他の契約
レビューシート,2024,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社グラブデザイン,9010001091731 ,東京都千代田区九段北１丁目２番１号九段北１丁目ビル６Ｆ,,FALSE,8800000 ,,,,,,,,
レビューシート,2024,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社グラブデザイン,9010001091731 ,東京都千代田区九段北１丁目２番１号九段北１丁目ビル６Ｆ,,FALSE,,法教育授業用ウェブサイト企画開発及び教材コンテンツの製作等業務,8800000 ,一般競争契約（総合評価）,,1,80.9,,FALSE
レビューシート,2024,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社ツクルス,7011601017458 ,東京都練馬区小竹町２丁目７１番５号,,FALSE,2119000 ,,,,,,,,
レビューシート,2024,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社ツクルス,7011601017458 ,東京都練馬区小竹町２丁目７１番５号,,FALSE,,令和５年度教員向け法教育セミナー運営等業務,2119000 ,一般競争契約（最低価格）,,5,53.5,,FALSE
レビューシート,2024,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社バリュース,2010001220024 ,東京都中央区日本橋蛎殻町２丁目２番１号３階,,FALSE,14262000 ,,,,,,,,
レビューシート,2024,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社バリュース,2010001220024 ,東京都中央区日本橋蛎殻町２丁目２番１号３階,,FALSE,,高校生向け法教育リーフレットの作成・配送業務等,14262000 ,一般競争契約（最低価格）,,5,99.1,,FALSE
レビューシート,2024,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社メディア総合研究所,4011001041557 ,東京都港区三田３丁目１３番１２号,,FALSE,73000 ,,,,,,,,
レビューシート,2024,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社メディア総合研究所,4011001041557 ,東京都港区三田３丁目１３番１２号,,FALSE,,スライド資料英訳作業,73000 ,随意契約（少額）,,,,,FALSE
レビューシート,2024,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社会議録研究所,6011101004370 ,東京都新宿区市谷砂土原町１丁目２番地３４,,FALSE,110000 ,,,,,,,,
レビューシート,2024,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社会議録研究所,6011101004370 ,東京都新宿区市谷砂土原町１丁目２番地３４,,FALSE,,会議録の作成,110000 ,一般競争契約（最低価格）,,1,88.6,,FALSE
レビューシート,2024,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社日精ピーアール,2010001082712 ,東京都千代田区岩本町１丁目１０番５具,,FALSE,95000 ,,,,,,,,
レビューシート,2024,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社日精ピーアール,2010001082712 ,東京都千代田区岩本町１丁目１０番５具,,FALSE,,バックパネル用アルミフレーム等,95000 ,随意契約（少額）,,,,,FALSE
レビューシート,2024,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社東亞,6110001022919 ,新潟県長岡市今朝白２丁目８番３号,,FALSE,514000 ,,,,,,,,
レビューシート,2024,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社東亞,6110001022919 ,新潟県長岡市今朝白２丁目８番３号,,FALSE,,法教育広報グッズ及び法令外国語訳広報グッズ製作業務,514000 ,随意契約（少額）,,,,,FALSE
レビューシート,2024,3522,ポスト５Ｇ情報通信システム基盤強化研究開発事業（AI基盤モデル及び先端半導体関連技術開発事業）,22,経済産業省,経済産業省,商務情報政策局,,情報産業課,,,,A,国立研究開発法人 新エネルギー・産業技術総合開発機構,1,"ポスト５Ｇ情報通信システム基盤強化研究開発基金への追加／令和５年度末基金残高1,108,329,320千円（うち国費相当額1,108,329,320千円）／※基金設置法人からの資金の流れは、基金シート参照。",677292895000 ,,,,,,,,,,,,,,
レビューシート,2024,3522,ポスト５Ｇ情報通信システム基盤強化研究開発事業（AI基盤モデル及び先端半導体関連技術開発事業）,22,経済産業省,経済産業省,商務情報政策局,,情報産業課,,,,A,,,,,国立研究開発法人新エネルギー・産業技術総合開発機構,2020005008480 ,神奈川県川崎市幸区大宮町１３１０番,399,FALSE,677292895000 ,,,,,,,,
レビューシート,2024,3522,ポスト５Ｇ情報通信システム基盤強化研究開発事業（AI基盤モデル及び先端半導体関連技術開発事業）,22,経済産業省,経済産業省,商務情報政策局,,情報産業課,,,,A,,,,,国立研究開発法人新エネルギー・産業技術総合開発機構,2020005008480 ,神奈川県川崎市幸区大宮町１３１０番,399,FALSE,,基金事業の執行管理,677292895000 ,補助金等交付,,0,0,,FALSE
レビューシート,2024,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,A,民間企業等,,補助金等交付,,,,,,,,,,,,,,,
