シート種別,事業年度,予算事業ID,事業名,府省庁の建制順,政策所管府省庁,府省庁,局・庁,部,課,室,班,係,支出先ブロック番号,支出先ブロック名,支出先の数,事業を行う上での役割,ブロックの合計支出額,支出先名,法人番号,所在地,法人種別,その他支出先,支出先の合計支出額,契約概要,金額,契約方式等,具体的な契約方式等,入札者数,落札率,一者応札・一者応募又は競争性のない随意契約となった理由及び改善策（支出額10億円以上）,その他の契約
レビューシート,2025,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,一般社団法人教科書著作権協会,5010605001503 ,東京都江東区千石１丁目９番２８号,399,FALSE,15000 ,,,,,,,,
レビューシート,2025,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,一般社団法人教科書著作権協会,5010605001503 ,東京都江東区千石１丁目９番２８号,399,FALSE,,教科書本文の利用に係る著作物使用料,15000 ,随意契約（その他）,性質随意契約,1,100,,FALSE
レビューシート,2025,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,合同会社ＦＵＮＢＥＳＴ,6010903007300 ,東京都世田谷区砧６丁目２７番１９号,305,FALSE,385000 ,,,,,,,,
レビューシート,2025,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,合同会社ＦＵＮＢＥＳＴ,6010903007300 ,東京都世田谷区砧６丁目２７番１９号,305,FALSE,,「法教育」に関する広報・導入教材の動画の制作業務,385000 ,随意契約（その他）,性質随意契約,1,100,,FALSE
レビューシート,2025,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社ウルフスタイル,3010001137944 ,,,FALSE,1439000 ,,,,,,,,
レビューシート,2025,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社ウルフスタイル,3010001137944 ,,,FALSE,,令和6年度学生向け法教育セミナー運営等業務の委託,1439000 ,一般競争契約（最低価格）,,7,89.5,,FALSE
レビューシート,2025,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社キタジマ,5010601023501 ,東京都墨田区立川２丁目１１番７号,301,FALSE,201000 ,,,,,,,,
レビューシート,2025,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社キタジマ,5010601023501 ,東京都墨田区立川２丁目１１番７号,301,FALSE,,法教育広報用リーフレット,201000 ,随意契約（少額）,,3,,,FALSE
レビューシート,2025,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社グラブデザイン,9010001091731 ,東京都千代田区九段北１丁目２番１号九段北１丁目ビル６Ｆ,301,FALSE,7700000 ,,,,,,,,
レビューシート,2025,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社グラブデザイン,9010001091731 ,東京都千代田区九段北１丁目２番１号九段北１丁目ビル６Ｆ,301,FALSE,,法教育教材のデジタル化に関する調査研究等業務の請負,7700000 ,一般競争契約（総合評価）,,1,98.1,,FALSE
レビューシート,2025,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社会議録研究所,6011101004370 ,東京都新宿区市谷砂土原町１丁目２番地３４,301,FALSE,101000 ,,,,,,,,
レビューシート,2025,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社会議録研究所,6011101004370 ,東京都新宿区市谷砂土原町１丁目２番地３４,301,FALSE,,会議録の作成,101000 ,一般競争契約（最低価格）,,1,95.8,,FALSE
レビューシート,2025,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社千寿,1010801022050 ,,,FALSE,983000 ,,,,,,,,
レビューシート,2025,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社千寿,1010801022050 ,,,FALSE,,広報グッズ,757000 ,随意契約（少額）,,4,,,FALSE
レビューシート,2025,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社千寿,1010801022050 ,,,FALSE,,法教育パネルボード,200000 ,随意契約（少額）,,3,,,FALSE
レビューシート,2025,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社千寿,1010801022050 ,,,FALSE,,広報用パネル,26000 ,随意契約（少額）,,5,,,FALSE
レビューシート,2025,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社小学館,6010001018919 ,東京都千代田区一ツ橋２丁目３番１号,301,FALSE,330000 ,,,,,,,,
レビューシート,2025,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社小学館,6010001018919 ,東京都千代田区一ツ橋２丁目３番１号,301,FALSE,,「みんなの教育技術」記事掲載,330000 ,随意契約（その他）,性質随意契約,1,100,,FALSE
レビューシート,2025,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社福本園,4013301011504 ,東京都豊島区高田１丁目３７番１１号,301,FALSE,5000 ,,,,,,,,
レビューシート,2025,884,法教育の推進,16,法務省,法務省,大臣官房,司法法制部,司法法制課,,,司法制度第二係,C,,,,,株式会社福本園,4013301011504 ,東京都豊島区高田１丁目３７番１１号,301,FALSE,,会議用飲料水等,5000 ,随意契約（少額）,,2,,,FALSE
レビューシート,2025,1319,女性の人権の保護・促進のための国際協力推進に係る経費（令和７年度までの予算事業名は「国連人権条約体対日理解促進プログラム関連経費」）,17,外務省,外務省,総合外交政策局,,人権人道課,女性参画推進室,,,,,,,,,,,,,,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,A,関西広域連合ほか,42,ドクターヘリ導入施設に対する運行経費等の補助,9061363000 ,,,,,,,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,A,,,,,その他,,,,TRUE,5186066000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,A,,,,,その他,,,,TRUE,,ドクターヘリの導入促進（統合補助金分）に対する補助,5186066000 ,補助金等交付,,42,,,TRUE
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,A,,,,,北海道,7000020010006 ,北海道札幌市中央区北三条西６丁目１,201,FALSE,671644000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,A,,,,,北海道,7000020010006 ,北海道札幌市中央区北三条西６丁目１,201,FALSE,,ドクターヘリの導入促進（統合補助金分）に対する補助,671644000 ,補助金等交付,,42,,,FALSE
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,A,,,,,千葉県,4000020120006 ,千葉県千葉市中央区市場町１－１,201,FALSE,337801000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,A,,,,,千葉県,4000020120006 ,千葉県千葉市中央区市場町１－１,201,FALSE,,ドクターヘリの導入促進（統合補助金分）に対する補助,337801000 ,補助金等交付,,42,,,FALSE
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,A,,,,,島根県,1000020320005 ,島根県松江市殿町１,201,FALSE,175411000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,A,,,,,島根県,1000020320005 ,島根県松江市殿町１,201,FALSE,,ドクターヘリの導入促進（統合補助金分）に対する補助,175411000 ,補助金等交付,,42,,,FALSE
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,A,,,,,愛知県,1000020230006 ,愛知県名古屋市中区三の丸３丁目１－２,201,FALSE,328322000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,A,,,,,愛知県,1000020230006 ,愛知県名古屋市中区三の丸３丁目１－２,201,FALSE,,ドクターヘリの導入促進（統合補助金分）に対する補助,328322000 ,補助金等交付,,42,,,FALSE
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,A,,,,,新潟県,5000020150002 ,新潟県新潟市中央区新光町４番地１,201,FALSE,335639000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,A,,,,,新潟県,5000020150002 ,新潟県新潟市中央区新光町４番地１,201,FALSE,,ドクターヘリの導入促進（統合補助金分）に対する補助,335639000 ,補助金等交付,,42,,,FALSE
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,A,,,,,茨城県,2000020080004 ,茨城県水戸市笠原町９７８－６,201,FALSE,173247000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,A,,,,,茨城県,2000020080004 ,茨城県水戸市笠原町９７８－６,201,FALSE,,ドクターヘリの導入促進（統合補助金分）に対する補助,173247000 ,補助金等交付,,42,,,FALSE
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,A,,,,,関西広域連合,2000020278696 ,大阪府大阪市北区中之島５丁目３番５１号大阪府立大阪国際会議場１１Ｆ,201,FALSE,855421000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,A,,,,,関西広域連合,2000020278696 ,大阪府大阪市北区中之島５丁目３番５１号大阪府立大阪国際会議場１１Ｆ,201,FALSE,,ドクターヘリの導入促進（統合補助金分）に対する補助,855421000 ,補助金等交付,,42,,,FALSE
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,A,,,,,青森県,2000020020001 ,青森県青森市長島１丁目１－１,201,FALSE,317718000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,A,,,,,青森県,2000020020001 ,青森県青森市長島１丁目１－１,201,FALSE,,ドクターヘリの導入促進（統合補助金分）に対する補助,317718000 ,補助金等交付,,42,,,FALSE
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,A,,,,,静岡県,7000020220001 ,静岡県静岡市葵区追手町９－６,201,FALSE,329272000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,A,,,,,静岡県,7000020220001 ,静岡県静岡市葵区追手町９－６,201,FALSE,,ドクターヘリの導入促進（統合補助金分）に対する補助,329272000 ,補助金等交付,,42,,,FALSE
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,A,,,,,鹿児島県,8000020460001 ,鹿児島県鹿児島市鴨池新町１０－１,201,FALSE,350822000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,A,,,,,鹿児島県,8000020460001 ,鹿児島県鹿児島市鴨池新町１０－１,201,FALSE,,ドクターヘリの導入促進（統合補助金分）に対する補助,350822000 ,補助金等交付,,42,,,FALSE
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,B,関西広域連合ほか,3,・ドクターヘリの運航経費／・搭乗医師・看護師確保経費／・運航調整委員会経費／・ドクターヘリ運航調整委員会経費／・ドクターヘリレジストリ構築経費,855421000 ,,,,,,,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,B,,,,,公立豊岡病院組合（豊岡病院）,2000020288241 ,兵庫県豊岡市戸牧１０９４,201,FALSE,175411000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,B,,,,,公立豊岡病院組合（豊岡病院）,2000020288241 ,兵庫県豊岡市戸牧１０９４,201,FALSE,,ドクターヘリを用いた救急医療補助,175411000 ,補助金等交付,,3,,,FALSE
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,B,,,,,兵庫県（兵庫県立加古川医療センター）,8000020280003 ,兵庫県神戸市中央区下山手通５丁目１０－１,201,FALSE,151674000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,B,,,,,兵庫県（兵庫県立加古川医療センター）,8000020280003 ,兵庫県神戸市中央区下山手通５丁目１０－１,201,FALSE,,ドクターヘリを用いた救急医療補助,151674000 ,補助金等交付,,3,,,FALSE
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,B,,,,,関西広域連合,2000020278696 ,大阪府大阪市北区中之島５丁目３番５１号大阪府立大阪国際会議場１１Ｆ,201,FALSE,528336000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,B,,,,,関西広域連合,2000020278696 ,大阪府大阪市北区中之島５丁目３番５１号大阪府立大阪国際会議場１１Ｆ,201,FALSE,,関西広域連合に属している都道府県へ間接補助及び連合内医療機関連合への補助,528336000 ,補助金等交付,,3,,,FALSE
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,C,沖縄県ほか,10,離島、山村において、発生した重症救急患者をヘリコプター等により搬送する際、地方公共団体の要請により、機内において早期に必要な救急処置を行うため、添乗する医師を確保する,1613000 ,,,,,,,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,C,,,,,北海道,7000020010006 ,北海道札幌市中央区北三条西６丁目１,201,FALSE,144000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,C,,,,,北海道,7000020010006 ,北海道札幌市中央区北三条西６丁目１,201,FALSE,,ヘリコプター等添乗医師等確保事業,144000 ,補助金等交付,,10,,,FALSE
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,C,,,,,山口県,2000020350001 ,山口県山口市滝町１－１,201,FALSE,4000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,C,,,,,山口県,2000020350001 ,山口県山口市滝町１－１,201,FALSE,,ヘリコプター等添乗医師等確保事業,4000 ,補助金等交付,,10,,,FALSE
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,C,,,,,広島県,7000020340006 ,広島県広島市中区基町１０－５２,201,FALSE,106000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,C,,,,,広島県,7000020340006 ,広島県広島市中区基町１０－５２,201,FALSE,,ヘリコプター等添乗医師等確保事業,106000 ,補助金等交付,,10,,,FALSE
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,C,,,,,徳島県,4000020360007 ,徳島県徳島市万代町１丁目１,201,FALSE,48000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,C,,,,,徳島県,4000020360007 ,徳島県徳島市万代町１丁目１,201,FALSE,,ヘリコプター等添乗医師等確保事業,48000 ,補助金等交付,,10,,,FALSE
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,C,,,,,愛媛県,1000020380008 ,愛媛県松山市一番町４丁目４－２,201,FALSE,62000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,C,,,,,愛媛県,1000020380008 ,愛媛県松山市一番町４丁目４－２,201,FALSE,,ヘリコプター等添乗医師等確保事業,62000 ,補助金等交付,,10,,,FALSE
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,C,,,,,東京都,8000020130001 ,東京都新宿区西新宿２丁目８－１,201,FALSE,167000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,C,,,,,東京都,8000020130001 ,東京都新宿区西新宿２丁目８－１,201,FALSE,,ヘリコプター等添乗医師等確保事業,167000 ,補助金等交付,,10,,,FALSE
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,C,,,,,沖縄県,1000020470007 ,沖縄県那覇市泉崎１丁目２－２,201,FALSE,595000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,C,,,,,沖縄県,1000020470007 ,沖縄県那覇市泉崎１丁目２－２,201,FALSE,,ヘリコプター等添乗医師等確保事業,595000 ,補助金等交付,,10,,,FALSE
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,C,,,,,熊本県,7000020430005 ,熊本県熊本市中央区水前寺６丁目１８－１,201,FALSE,171000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,C,,,,,熊本県,7000020430005 ,熊本県熊本市中央区水前寺６丁目１８－１,201,FALSE,,ヘリコプター等添乗医師等確保事業,171000 ,補助金等交付,,10,,,FALSE
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,C,,,,,長崎県,4000020420000 ,長崎県長崎市尾上町３－１,201,FALSE,129000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,C,,,,,長崎県,4000020420000 ,長崎県長崎市尾上町３－１,201,FALSE,,ヘリコプター等添乗医師等確保事業,129000 ,補助金等交付,,10,,,FALSE
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,C,,,,,鹿児島県,8000020460001 ,鹿児島県鹿児島市鴨池新町１０－１,201,FALSE,187000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,C,,,,,鹿児島県,8000020460001 ,鹿児島県鹿児島市鴨池新町１０－１,201,FALSE,,ヘリコプター等添乗医師等確保事業,187000 ,補助金等交付,,10,,,FALSE
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,D,沖縄県離島振興協議会,1,ヘリコプター等添乗医師等確保事業の実施,595000 ,,,,,,,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,D,,,,,全国離島振興協議会（沖縄県離島振興協議会）,2700150101483 ,東京都千代田区永田町１丁目１１番３２号全国町村会館西館５階,499,FALSE,595000 ,,,,,,,,
レビューシート,2025,1937,ドクターヘリの導入促進（統合補助金分）,20,厚生労働省,厚生労働省,医政局,,地域医療計画課,救急・周産期医療等対策室,,,D,,,,,全国離島振興協議会（沖縄県離島振興協議会）,2700150101483 ,東京都千代田区永田町１丁目１１番３２号全国町村会館西館５階,499,FALSE,,ヘリコプター等添乗医師等確保事業,595000 ,補助金等交付,,1,,,FALSE
レビューシート,2025,3522,ポスト５Ｇ情報通信システム基盤強化研究開発事業（AI基盤モデル及び先端半導体関連技術開発事業）,22,経済産業省,経済産業省,商務情報政策局,,情報産業課,,,,A,国立研究開発法人 新エネルギー・産業技術総合開発機構,1,"ポスト５Ｇ情報通信システム基盤強化研究開発基金への追加交付／前年度末基金残高　1,443,059,829千円／（うち国庫補助金等相当額　1,443,059,829千円）／※基金設置法人からの資金の流れは、基金シート参照。",990178535000 ,,,,,,,,,,,,,,
レビューシート,2025,3522,ポスト５Ｇ情報通信システム基盤強化研究開発事業（AI基盤モデル及び先端半導体関連技術開発事業）,22,経済産業省,経済産業省,商務情報政策局,,情報産業課,,,,A,,,,,国立研究開発法人新エネルギー・産業技術総合開発機構,2020005008480 ,,,FALSE,990178535000 ,,,,,,,,
レビューシート,2025,3522,ポスト５Ｇ情報通信システム基盤強化研究開発事業（AI基盤モデル及び先端半導体関連技術開発事業）,22,経済産業省,経済産業省,商務情報政策局,,情報産業課,,,,A,,,,,国立研究開発法人新エネルギー・産業技術総合開発機構,2020005008480 ,,,FALSE,,基金事業の執行管理,990178535000 ,補助金等交付,,1,,,FALSE
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,A,株式会社オオマツほか,128,補助金等交付,513649280 ,,,,,,,,,,,,,,
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,A,,,,,その他,,,,TRUE,425260265 ,,,,,,,,
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,A,,,,,その他,,,,TRUE,,その他,425260265 ,補助金等交付,,319,,,TRUE
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,A,,,,,小林酒造株式会社,6060001014228 ,,,FALSE,10000000 ,,,,,,,,
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,A,,,,,小林酒造株式会社,6060001014228 ,,,FALSE,,スパークリング日本酒の海外展開に向けた新体制構築,10000000 ,補助金等交付,,319,,,FALSE
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,A,,,,,山田酒造株式会社,5180001096899 ,,,FALSE,10000000 ,,,,,,,,
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,A,,,,,山田酒造株式会社,5180001096899 ,,,FALSE,,低アルコール用発泡日本酒及び新容器による海外拡販戦略,10000000 ,補助金等交付,,319,,,FALSE
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,A,,,,,株式会社オオマツ,8070001038389 ,,,FALSE,10000000 ,,,,,,,,
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,A,,,,,株式会社オオマツ,8070001038389 ,,,FALSE,,海外向け高訴求力映像の制作・配信による日本酒輸出販路拡大事業,10000000 ,補助金等交付,,319,,,FALSE
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,A,,,,,株式会社下村酒造店,3140001066024 ,,,FALSE,6810000 ,,,,,,,,
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,A,,,,,株式会社下村酒造店,3140001066024 ,,,FALSE,,伝統蔵再生と国際観光促進輸出強化プロジェクト,6810000 ,補助金等交付,,319,,,FALSE
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,A,,,,,株式会社小松酒造場,8320001008176 ,,,FALSE,6600000 ,,,,,,,,
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,A,,,,,株式会社小松酒造場,8320001008176 ,,,FALSE,,仏企業との共同開発商品の品質安定化、増産及び新商品の開発,6600000 ,補助金等交付,,319,,,FALSE
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,A,,,,,株式会社ＡＣＤ,4010401123477 ,,,FALSE,8616680 ,,,,,,,,
レビューシート,2025,18556,酒類業振興支援事業,18,財務省,国税庁,国税庁,課税部,酒税課酒類業振興・輸出促進室,,,,A,,,,,株式会社ＡＣＤ,4010401123477 ,,,FALSE,,中国越境EC市場への日本産酒類の販路拡大戦略,8616680 ,補助金等交付,,319,,,FALSE
